timestamp,sensor,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration,connection_state,alert_signature,alert_category,severity,ml_label,ml_confidence,evidence_summary,tcp_flags,dns_query,http_host,tls_sni
1777725044.605754087,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.605756491,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.605758697,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.605760691,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.605762856,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.694168239,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694168822,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694168937,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694169042,wireshark,8.8.8.8,192.168.1.7,53,57460,eth:ethertype:ip:udp:dns,103,0,0.0,,,,0,unscored,0.0,,,chatgpt.com,,
1777725044.694169148,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694169258,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694169365,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694169471,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694268573,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694295667,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.694301728,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694303904,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.694340737,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694340769,wireshark,8.8.8.8,192.168.1.7,53,57460,eth:ethertype:ip:udp:dns,127,0,0.0,,,,0,unscored,0.0,,,chatgpt.com,,
1777725044.694340788,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.694340807,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.695578972,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls:tls,394,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.796311561,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.796311782,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.796311801,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.796311819,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.796311836,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.824473016,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725044.829030545,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,1428,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.829030721,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,69,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.829030741,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,112,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.829030761,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,97,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725044.829106089,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725044.898684600,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725044.898888461,wireshark,,,0,0,eth:ethertype:arp,42,0,0.0,,,,0,unscored,0.0,,,,,
1777725044.898894239,wireshark,,,0,0,eth:ethertype:arp,42,0,0.0,,,,0,unscored,0.0,,,,,
1777725045.824437365,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725045.923670106,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725046.824392396,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725046.947538278,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725047.824401996,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725047.868504495,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725048.054869207,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.054884444,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.054886479,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.054888439,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725048.054893718,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.054895670,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls,1148,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725048.057174459,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.057180274,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.057182173,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls,265,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725048.159378960,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176660993,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176661134,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176661153,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176661172,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176661190,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176661208,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.176661226,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.177993378,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,535,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725048.177993503,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,113,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725048.177993523,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,97,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725048.178295070,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725048.824396527,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725048.892582833,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725049.614336157,wireshark,102.132.97.54,192.168.1.7,443,35192,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725049.614336357,wireshark,102.132.97.54,192.168.1.7,443,35192,eth:ethertype:ip:tcp:tls:tls,610,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725049.614361763,wireshark,192.168.1.7,102.132.97.54,35192,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725049.614374083,wireshark,192.168.1.7,102.132.97.54,35192,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725049.664906213,wireshark,192.168.1.7,102.132.97.54,35192,443,eth:ethertype:ip:tcp:tls,165,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725049.675666622,wireshark,102.132.97.54,192.168.1.7,443,35192,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725049.824373078,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725049.866543463,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725050.824471986,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725050.926815394,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725051.824511842,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725051.829534767,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.829547868,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725051.829553114,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.829555322,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725051.831503449,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.831530437,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725051.831552982,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.831564071,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725051.834321770,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls,1048,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725051.866715776,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725051.964833624,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.964833827,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.964833845,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.964833862,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725051.964833880,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725052.172885062,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,547,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725052.172885246,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,152,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725052.173093365,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725052.824461309,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725052.870224700,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725052.939761034,wireshark,104.18.39.21,192.168.1.7,443,58776,eth:ethertype:ip:tcp:tls,90,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725052.939867753,wireshark,192.168.1.7,104.18.39.21,58776,443,eth:ethertype:ip:tcp:tls,94,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725052.989092694,wireshark,104.18.39.21,192.168.1.7,443,58776,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.072565594,wireshark,192.168.1.7,34.54.84.110,49458,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.173469335,wireshark,34.54.84.110,192.168.1.7,443,49458,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.584358364,wireshark,192.168.1.7,142.251.209.202,37790,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.678605717,wireshark,142.251.209.202,192.168.1.7,443,37790,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.824346172,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725053.836625044,wireshark,192.168.1.7,104.18.39.21,58776,443,eth:ethertype:ip:tcp:tls,154,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725053.912106836,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725053.912643303,wireshark,104.18.39.21,192.168.1.7,443,58776,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.959505304,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.959524625,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725053.959530718,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.959533079,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725053.961217221,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.961224758,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725053.961229647,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725053.961231691,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp:tls:tls,1330,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725054.004565963,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.006752985,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.006753109,wireshark,104.18.39.21,192.168.1.7,443,58776,eth:ethertype:ip:tcp:tls,145,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725054.009685521,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.011398266,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.013385482,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.015437956,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.018727024,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.018727227,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.052367471,wireshark,192.168.1.7,104.18.39.21,58776,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.824343760,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725054.828129028,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,1390,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725054.828129224,wireshark,104.18.32.47,192.168.1.7,443,57124,eth:ethertype:ip:tcp:tls,132,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725054.828200433,wireshark,192.168.1.7,104.18.32.47,57124,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725054.934640361,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725055.124353294,wireshark,192.168.1.7,142.251.208.138,37412,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725055.227810297,wireshark,142.251.208.138,192.168.1.7,443,37412,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725055.824377831,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725055.866784503,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725055.948146793,wireshark,192.168.1.7,34.54.84.110,47438,443,eth:ethertype:ip:tcp:tls,250,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725055.948174236,wireshark,192.168.1.7,34.54.84.110,47438,443,eth:ethertype:ip:tcp:tls,461,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.062597490,wireshark,34.54.84.110,192.168.1.7,443,47438,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.062598345,wireshark,34.54.84.110,192.168.1.7,443,47438,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.070682425,wireshark,192.168.1.7,104.18.39.21,58776,443,eth:ethertype:ip:tcp:tls,154,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.163484405,wireshark,34.54.84.110,192.168.1.7,443,47438,eth:ethertype:ip:tcp:tls,147,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.163663743,wireshark,192.168.1.7,34.54.84.110,47438,443,eth:ethertype:ip:tcp:tls,105,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.163703576,wireshark,104.18.39.21,192.168.1.7,443,58776,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.163712115,wireshark,192.168.1.7,34.54.84.110,47438,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A···F,,,
1777725056.265047502,wireshark,34.54.84.110,192.168.1.7,443,47438,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.265048009,wireshark,34.54.84.110,192.168.1.7,443,47438,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A···F,,,
1777725056.265126320,wireshark,192.168.1.7,34.54.84.110,47438,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.266122565,wireshark,104.18.39.21,192.168.1.7,443,58776,eth:ethertype:ip:tcp:tls,145,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.266132323,wireshark,192.168.1.7,104.18.39.21,58776,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.473109276,wireshark,52.98.163.34,192.168.1.7,443,58714,eth:ethertype:ip:tcp:tls,103,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.473109695,wireshark,52.98.163.34,192.168.1.7,443,58714,eth:ethertype:ip:tcp:tls,108,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.473109714,wireshark,52.98.163.34,192.168.1.7,443,58714,eth:ethertype:ip:tcp:tls,99,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.473109732,wireshark,52.98.163.34,192.168.1.7,443,58714,eth:ethertype:ip:tcp:tls,99,0,0.0,,,,0,unscored,0.0,,·······AP···,,,
1777725056.473189501,wireshark,192.168.1.7,52.98.163.34,58714,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.473214701,wireshark,192.168.1.7,52.98.163.34,58714,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.473218821,wireshark,192.168.1.7,52.98.163.34,58714,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.473222021,wireshark,192.168.1.7,52.98.163.34,58714,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.656418771,wireshark,192.168.1.7,142.251.209.202,56852,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.704013648,wireshark,192.168.1.7,8.8.8.8,50010,53,eth:ethertype:ip:udp:dns,95,0,0.0,,,,0,unscored,0.0,,,antigravity-unleash.goog,,
1777725056.704029074,wireshark,192.168.1.7,8.8.8.8,60384,53,eth:ethertype:ip:udp:dns,95,0,0.0,,,,0,unscored,0.0,,,antigravity-unleash.goog,,
1777725056.704442905,wireshark,142.251.209.202,192.168.1.7,443,56852,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.760741064,wireshark,8.8.8.8,192.168.1.7,53,60384,eth:ethertype:ip:udp:dns,180,0,0.0,,,,0,unscored,0.0,,,antigravity-unleash.goog,,
1777725056.760741080,wireshark,8.8.8.8,192.168.1.7,53,50010,eth:ethertype:ip:udp:dns,111,0,0.0,,,,0,unscored,0.0,,,antigravity-unleash.goog,,
1777725056.760870358,wireshark,192.168.1.7,34.54.84.110,34530,443,eth:ethertype:ip:tcp,74,0,0.0,,,,0,unscored,0.0,,··········S·,,,
1777725056.824832065,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725056.825327530,wireshark,34.54.84.110,192.168.1.7,443,34530,eth:ethertype:ip:tcp,74,0,0.0,,,,0,unscored,0.0,,·······A··S·,,,
1777725056.825394486,wireshark,192.168.1.7,34.54.84.110,34530,443,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.825657309,wireshark,192.168.1.7,34.54.84.110,34530,443,eth:ethertype:ip:tcp,1434,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.825664199,wireshark,192.168.1.7,34.54.84.110,34530,443,eth:ethertype:ip:tcp:tls,232,0,0.0,,,,0,unscored,0.0,,·······AP···,,,antigravity-unleash.goog
1777725056.880393398,wireshark,34.54.84.110,192.168.1.7,443,34530,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.880393671,wireshark,34.54.84.110,192.168.1.7,443,34530,eth:ethertype:ip:tcp,66,0,0.0,,,,0,unscored,0.0,,·······A····,,,
1777725056.880813685,wireshark,8.8.8.8,192.168.1.7,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
1777725057.824889798,wireshark,192.168.1.7,8.8.8.8,0,0,eth:ethertype:ip:icmp:data,98,0,0.0,,,,0,unscored,0.0,,,,,
